source_file,list_name,flow_uuid,flow_name,context,unit,cas_number,synonyms
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,surface water,Resources/water/withdrawal,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,surface water,Resources/water/use,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,surface water,Resources/water/consumption,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sea water,Resources/water/withdrawal,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sea water,Resources/water/use,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sea water,Resources/water/consumption,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,ground water,Resources/water/withdrawal,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,ground water,Resources/water/use,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,ground water,Resources/water/consumption,m3,,"H2O,H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,brine,Resources/water/withdrawal,m3,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,rain water,Resources/water/withdrawal,m3,,"雨水,rainwater"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,rain water,Resources/water/use,m3,,"雨水,rainwater"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,primary energy from hydro power,Resources/water/Renewable energy resources,MJ,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,primary energy from waves,Resources/water/Renewable energy resources,MJ,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,arsenic,Emissions/air/unspecified,kg,,"As;ヒ素;As;arsenic,As;ヒ素;As;arsenic"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,CFC-10,Emissions/air/unspecified,kg,,"CCl4;Tetrachloromethane;テトラクロロメタン;CCl4;パークロロメタン;carbon tetrachloride;tetrachloromethane;CCl4;perchloromethane,CCl4;Tetrachloromethane;テトラクロロメタン;CCl4;パークロロメタン;carbon tetrachloride;tetrachloromethane;CCl4;perchloromethane"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,cadmium,Emissions/air/unspecified,kg,,"Cd;カドミウム;Cd;cadmium,Cd;カドミウム;Cd;cadmium"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,methane,Emissions/air/unspecified,kg,,"CH4;メタン;メチルヒドリド;CH4;methane;methyl hydride,CH4;メタン;メチルヒドリド;CH4;methane;methyl hydride"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,methane (biogenic),Emissions/air/unspecified,kg,,"CH4;CH4 (biogenic);メタン;メチルヒドリド;CH4;methane;methyl hydride,CH4;CH4 (biogenic);メタン;メチルヒドリド;CH4;methane;methyl hydride"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,methane (fossil),Emissions/air/unspecified,kg,,"CH4;CH4 (fossil);メタン;メチルヒドリド;CH4;methane;methyl hydride,CH4;CH4 (fossil);メタン;メチルヒドリド;CH4;methane;methyl hydride"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,chlorine,Emissions/air/unspecified,kg,,"Cl2;塩素（資源）;Cl2 reserves;chlorine reserves,Cl2;塩素（資源）;Cl2 reserves;chlorine reserves"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,carbon monoxide,Emissions/air/unspecified,kg,,"CO;一酸化炭素;CO;carbon monoxide,CO;一酸化炭素;CO;carbon monoxide"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,carbon dioxide,Emissions/air/unspecified,kg,,"CO2;二酸化炭素;CO2;carbon dioxide,CO2;二酸化炭素;CO2;carbon dioxide"
