source_file,list_name,flow_uuid,flow_name,context,unit,cas_number,synonyms
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, fossil",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, fossil",air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock",air/indoor,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock","air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock",air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock",air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, from soil or biomass stock",air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, monochloro-, R-40","air/low population density, long-term",kg,,Methyl Chloride
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, monochloro-, R-40",air/lower stratosphere + upper troposphere,kg,,Monochloromethane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, monochloro-, R-40",air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, monochloro-, R-40",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, monochloro-, R-40",air/urban air close to ground,kg,,Monochloromethane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, non-fossil","air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, non-fossil",air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, non-fossil",air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, non-fossil",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, non-fossil",air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10","air/low population density, long-term",kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",air/lower stratosphere + upper troposphere,kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",air/non-urban air or from high stacks,kg,,Freon 10
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",air/urban air close to ground,kg,,Freon 10
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",water/ground-,kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10","water/ground-, long-term",kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",water/ocean,kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",water/surface water,kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrachloro-, R-10",water/unspecified,kg,,Tetrachlormethan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrafluoro-, R-14","air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrafluoro-, R-14",air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrafluoro-, R-14",air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrafluoro-, R-14",air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, tetrafluoro-, R-14",air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trichlorofluoro-, CFC-11","air/low population density, long-term",kg,,R11
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trichlorofluoro-, CFC-11",air/lower stratosphere + upper troposphere,kg,,R11
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trichlorofluoro-, CFC-11",air/non-urban air or from high stacks,kg,,R11
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trichlorofluoro-, CFC-11",air/unspecified,kg,,R11
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trichlorofluoro-, CFC-11",air/urban air close to ground,kg,,R11
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trifluoro-, HFC-23","air/low population density, long-term",kg,,R23
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trifluoro-, HFC-23",air/lower stratosphere + upper troposphere,kg,,R23
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trifluoro-, HFC-23",air/non-urban air or from high stacks,kg,,R23
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trifluoro-, HFC-23",air/unspecified,kg,,R23
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Methane, trifluoro-, HFC-23",air/urban air close to ground,kg,,R23
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanesulfonic acid,"air/low population density, long-term",kg,,"methylsulfonic acid, MSA"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanesulfonic acid,air/lower stratosphere + upper troposphere,kg,,"methylsulfonic acid, MSA"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanesulfonic acid,air/non-urban air or from high stacks,kg,,"methylsulfonic acid, MSA"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanesulfonic acid,air/unspecified,kg,,"methylsulfonic acid, MSA"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanesulfonic acid,air/urban air close to ground,kg,,"methylsulfonic acid, MSA"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methanol,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methidathion,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methiocarb,soil/agricultural,kg,,"4-methylthio-3,5-xylyl methylcarbamate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methomyl,air/non-urban air or from high stacks,kg,,Lanox
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methomyl,soil/agricultural,kg,,Lanox 216
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methomyl,water/ground-,kg,,Lanox 216
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methomyl,water/surface water,kg,,Nu-bait II
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methoprene,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methoxyfenozide,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,"air/low population density, long-term",kg,,"acetic acid methyl ester, methyl ethanoate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,air/lower stratosphere + upper troposphere,kg,,"acetic acid methyl ester, methyl ethanoate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,air/non-urban air or from high stacks,kg,,"acetic acid methyl ester, methyl ethanoate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,air/unspecified,kg,,"acetic acid methyl ester, methyl ethanoate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,air/urban air close to ground,kg,,"acetic acid methyl ester, methyl ethanoate"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,water/ground-,kg,,methyl ethanoate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,"water/ground-, long-term",kg,,methyl ethanoate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,water/ocean,kg,,methyl ethanoate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,water/surface water,kg,,methyl ethanoate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acetate,water/unspecified,kg,,methyl ethanoate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl acrylate,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl amine,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl borate,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl ethyl ketone,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl formate,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl lactate,"air/low population density, long-term",kg,,"methyl DL-lactate, 2-mydroxy-propanoic acid methyl ester"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl lactate,air/lower stratosphere + upper troposphere,kg,,"methyl DL-lactate, 2-mydroxy-propanoic acid methyl ester"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl lactate,air/non-urban air or from high stacks,kg,,"methyl DL-lactate, 2-mydroxy-propanoic acid methyl ester"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl lactate,air/unspecified,kg,,"methyl DL-lactate, 2-mydroxy-propanoic acid methyl ester"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl lactate,air/urban air close to ground,kg,,"methyl DL-lactate, 2-mydroxy-propanoic acid methyl ester"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl parathion,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl parathion,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl pentane,water/ground-,kg,,Isohexane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl pentane,"water/ground-, long-term",kg,,Isohexane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl pentane,water/ocean,kg,,Isohexane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl pentane,water/surface water,kg,,Isohexane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methyl pentane,water/unspecified,kg,,Isohexane
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Methylamine,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metiram,soil/agricultural,kg,,Carbatene
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metobromuron,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metolachlor,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metolachlor,soil/agricultural,kg,,2-chloro-6'-ethyl-N-(2-methoxy-1-methylethyl)aceto-o-toluidide
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metolachlor,water/ground-,kg,,2-chloro-6'-ethyl-N-(2-methoxy-1-methylethyl)aceto-o-toluidide
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metolachlor,water/surface water,kg,,2-chloro-6'-ethyl-N-(2-methoxy-1-methylethyl)aceto-o-toluidide
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metosulam,soil/agricultural,kg,,metosulam
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metribuzin,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metribuzin,soil/agricultural,kg,,"4-amino-6-tert-butyl-4,5-dihydro-3-methylthio-1,2,4-triazin-5-one"
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Metsulfuron-methyl,soil/agricultural,kg,,PSM
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Mevinfos,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Mineral oil,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molinate,soil/agricultural,kg,,Yulan
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,soil/agricultural,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,soil/forestry,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,soil/industrial,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,soil/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,"Molybdenum, in ground",natural resource/in ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum-99,water/ground-,kBq,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum-99,"water/ground-, long-term",kBq,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum-99,water/ocean,kBq,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum-99,water/surface water,kBq,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Molybdenum-99,water/unspecified,kBq,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monobutyltin,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,water/ground-,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,"water/ground-, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,water/ocean,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,water/surface water,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monochloroethane,water/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monocrotophos,soil/agricultural,kg,,dimethyl (E)-1-methyl-2-(methylcarbamoyl)vinyl phosphate
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,"air/low population density, long-term",kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,air/lower stratosphere + upper troposphere,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,air/non-urban air or from high stacks,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,air/unspecified,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,air/urban air close to ground,kg,,
Mapping/Input/Flowlists/ecoinventEFv3.7.csv,ecoinventEFv3.7,,Monoethanolamine,water/unspecified,kg,,
